"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark",laborforce,emplab,unemp,unemprate
"06","21","047300","Visalia-Porterville MSA","2013","03","03","Not adj","Not Prelim","2019",200500,168200,32200,16.1
"06","21","047300","Visalia-Porterville MSA","2013","03","04","Not adj","Not Prelim","2019",205300,176300,29000,14.1
"06","21","047300","Visalia-Porterville MSA","2013","03","05","Not adj","Not Prelim","2019",205500,178500,27000,13.1
"06","21","047300","Visalia-Porterville MSA","2013","03","06","Not adj","Not Prelim","2019",206100,177600,28500,13.8
"06","21","047300","Visalia-Porterville MSA","2013","03","07","Not adj","Not Prelim","2019",200700,172100,28600,14.2
"06","21","047300","Visalia-Porterville MSA","2013","03","08","Not adj","Not Prelim","2019",201400,174100,27400,13.6
"06","21","047300","Visalia-Porterville MSA","2013","03","09","Not adj","Not Prelim","2019",197800,172000,25800,13.0
"06","21","047300","Visalia-Porterville MSA","2013","03","10","Not adj","Not Prelim","2019",195900,169300,26600,13.6
"06","21","047300","Visalia-Porterville MSA","2013","03","11","Not adj","Not Prelim","2019",195900,169400,26400,13.5
"06","21","047300","Visalia-Porterville MSA","2013","03","12","Not adj","Not Prelim","2019",195500,167700,27700,14.2
"06","21","047300","Visalia-Porterville MSA","2014","01","00","Not adj","Not Prelim","2019",198200,172100,26000,13.1
"06","21","047300","Visalia-Porterville MSA","2014","03","01","Not adj","Not Prelim","2019",198900,168500,30500,15.3
"06","21","047300","Visalia-Porterville MSA","2014","03","02","Not adj","Not Prelim","2019",198700,168100,30700,15.4
"06","21","047300","Visalia-Porterville MSA","2014","03","03","Not adj","Not Prelim","2019",198500,167500,31000,15.6
"06","21","047300","Visalia-Porterville MSA","2014","03","04","Not adj","Not Prelim","2019",200200,173600,26500,13.3
"06","21","047300","Visalia-Porterville MSA","2014","03","05","Not adj","Not Prelim","2019",201100,176500,24500,12.2
"06","21","047300","Visalia-Porterville MSA","2014","03","06","Not adj","Not Prelim","2019",199600,174900,24700,12.4
"06","21","047300","Visalia-Porterville MSA","2014","03","07","Not adj","Not Prelim","2019",198600,172900,25700,12.9
"06","21","047300","Visalia-Porterville MSA","2014","03","08","Not adj","Not Prelim","2019",197700,173400,24300,12.3
"06","21","047300","Visalia-Porterville MSA","2014","03","09","Not adj","Not Prelim","2019",197300,175000,22400,11.3
"06","21","047300","Visalia-Porterville MSA","2014","03","10","Not adj","Not Prelim","2019",193900,170900,23000,11.9
"06","21","047300","Visalia-Porterville MSA","2014","03","11","Not adj","Not Prelim","2019",196600,172700,23900,12.2
"06","21","047300","Visalia-Porterville MSA","2014","03","12","Not adj","Not Prelim","2019",196800,171800,25000,12.7
"06","21","047300","Visalia-Porterville MSA","2015","01","00","Not adj","Not Prelim","2019",202000,178500,23500,11.6
"06","21","047300","Visalia-Porterville MSA","2015","03","01","Not adj","Not Prelim","2019",202600,174900,27800,13.7
"06","21","047300","Visalia-Porterville MSA","2015","03","02","Not adj","Not Prelim","2019",202200,175200,27000,13.4
"06","21","047300","Visalia-Porterville MSA","2015","03","03","Not adj","Not Prelim","2019",200700,173700,27000,13.5
"06","21","047300","Visalia-Porterville MSA","2015","03","04","Not adj","Not Prelim","2019",204900,181600,23300,11.4
"06","21","047300","Visalia-Porterville MSA","2015","03","05","Not adj","Not Prelim","2019",207100,184800,22300,10.8
"06","21","047300","Visalia-Porterville MSA","2015","03","06","Not adj","Not Prelim","2019",204200,181300,22900,11.2
"06","21","047300","Visalia-Porterville MSA","2015","03","07","Not adj","Not Prelim","2019",205100,181500,23600,11.5
"06","21","047300","Visalia-Porterville MSA","2015","03","08","Not adj","Not Prelim","2019",202200,180600,21500,10.7
"06","21","047300","Visalia-Porterville MSA","2015","03","09","Not adj","Not Prelim","2019",200300,180200,20100,10.0
"06","21","047300","Visalia-Porterville MSA","2015","03","10","Not adj","Not Prelim","2019",196300,175400,20900,10.6
"06","21","047300","Visalia-Porterville MSA","2015","03","11","Not adj","Not Prelim","2019",199700,177900,21800,10.9
"06","21","047300","Visalia-Porterville MSA","2015","03","12","Not adj","Not Prelim","2019",199000,175400,23600,11.9
"06","21","047300","Visalia-Porterville MSA","2016","01","00","Not adj","Not Prelim","2019",203200,180500,22700,11.2
"06","21","047300","Visalia-Porterville MSA","2016","03","01","Not adj","Not Prelim","2019",203100,177400,25700,12.7
"06","21","047300","Visalia-Porterville MSA","2016","03","02","Not adj","Not Prelim","2019",204300,178900,25400,12.4
"06","21","047300","Visalia-Porterville MSA","2016","03","03","Not adj","Not Prelim","2019",202900,177000,25900,12.8
"06","21","047300","Visalia-Porterville MSA","2016","03","04","Not adj","Not Prelim","2019",207100,184700,22500,10.8
"06","21","047300","Visalia-Porterville MSA","2016","03","05","Not adj","Not Prelim","2019",206000,186100,20000,9.7
"06","21","047300","Visalia-Porterville MSA","2016","03","06","Not adj","Not Prelim","2019",205000,183500,21500,10.5
"06","21","047300","Visalia-Porterville MSA","2016","03","07","Not adj","Not Prelim","2019",204200,181600,22600,11.1
"06","21","047300","Visalia-Porterville MSA","2016","03","08","Not adj","Not Prelim","2019",203200,181700,21500,10.6
"06","21","047300","Visalia-Porterville MSA","2016","03","09","Not adj","Not Prelim","2019",202500,181800,20700,10.2
"06","21","047300","Visalia-Porterville MSA","2016","03","10","Not adj","Not Prelim","2019",199400,177900,21500,10.8
"06","21","047300","Visalia-Porterville MSA","2016","03","11","Not adj","Not Prelim","2019",199700,178000,21700,10.9
"06","21","047300","Visalia-Porterville MSA","2016","03","12","Not adj","Not Prelim","2019",201100,177500,23600,11.7
"06","21","047300","Visalia-Porterville MSA","2017","01","00","Not adj","Not Prelim","2019",204600,183200,21400,10.4
"06","21","047300","Visalia-Porterville MSA","2017","03","01","Not adj","Not Prelim","2019",202900,177300,25700,12.6
"06","21","047300","Visalia-Porterville MSA","2017","03","02","Not adj","Not Prelim","2019",205400,179400,26000,12.6
"06","21","047300","Visalia-Porterville MSA","2017","03","03","Not adj","Not Prelim","2019",203900,178600,25300,12.4
"06","21","047300","Visalia-Porterville MSA","2017","03","04","Not adj","Not Prelim","2019",210800,189200,21600,10.3
"06","21","047300","Visalia-Porterville MSA","2017","03","05","Not adj","Not Prelim","2019",211400,192000,19400,9.2
"06","21","047300","Visalia-Porterville MSA","2017","03","06","Not adj","Not Prelim","2019",208900,188700,20300,9.7
"06","21","047300","Visalia-Porterville MSA","2017","03","07","Not adj","Not Prelim","2019",203400,182400,21000,10.3
"06","21","047300","Visalia-Porterville MSA","2017","03","08","Not adj","Not Prelim","2019",204700,184300,20400,10.0
"06","21","047300","Visalia-Porterville MSA","2017","03","09","Not adj","Not Prelim","2019",204200,185800,18400,9.0
"06","21","047300","Visalia-Porterville MSA","2017","03","10","Not adj","Not Prelim","2019",199000,180500,18500,9.3
"06","21","047300","Visalia-Porterville MSA","2017","03","11","Not adj","Not Prelim","2019",200800,181700,19100,9.5
"06","21","047300","Visalia-Porterville MSA","2017","03","12","Not adj","Not Prelim","2019",200100,179300,20800,10.4
"06","21","047300","Visalia-Porterville MSA","2018","01","00","Not adj","Not Prelim","2019",203300,183300,20000,9.8
"06","21","047300","Visalia-Porterville MSA","2018","03","01","Not adj","Not Prelim","2019",201600,178900,22600,11.2
"06","21","047300","Visalia-Porterville MSA","2018","03","02","Not adj","Not Prelim","2019",205500,181800,23700,11.5
"06","21","047300","Visalia-Porterville MSA","2018","03","03","Not adj","Not Prelim","2019",201900,178000,23900,11.8
"06","21","047300","Visalia-Porterville MSA","2018","03","04","Not adj","Not Prelim","2019",204600,184300,20300,9.9
"06","21","047300","Visalia-Porterville MSA","2018","03","05","Not adj","Not Prelim","2019",207400,189600,17800,8.6
"06","21","047300","Visalia-Porterville MSA","2018","03","06","Not adj","Not Prelim","2019",207200,187100,20000,9.7
"06","21","047300","Visalia-Porterville MSA","2018","03","07","Not adj","Not Prelim","2019",201500,181200,20300,10.1
"06","21","047300","Visalia-Porterville MSA","2018","03","08","Not adj","Not Prelim","2019",203200,184500,18800,9.2
"06","21","047300","Visalia-Porterville MSA","2018","03","09","Not adj","Not Prelim","2019",202900,186400,16500,8.1
"06","21","047300","Visalia-Porterville MSA","2018","03","10","Not adj","Not Prelim","2019",199300,181900,17300,8.7
"06","21","047300","Visalia-Porterville MSA","2018","03","11","Not adj","Not Prelim","2019",202300,184300,18000,8.9
"06","21","047300","Visalia-Porterville MSA","2018","03","12","Not adj","Not Prelim","2019",201900,181600,20300,10.0
"06","21","047300","Visalia-Porterville MSA","2019","01","00","Not adj","Prelim","2019",204000,184400,19600,9.6
"06","21","047300","Visalia-Porterville MSA","2019","03","01","Not adj","Prelim","2019",204300,181000,23300,11.4
"06","21","047300","Visalia-Porterville MSA","2019","03","02","Not adj","Prelim","2019",204500,181100,23400,11.5
"06","21","047300","Visalia-Porterville MSA","2019","03","03","Not adj","Prelim","2019",202600,178800,23800,11.7
"06","21","047300","Visalia-Porterville MSA","2019","03","04","Not adj","Prelim","2019",204700,184500,20200,9.9
"06","21","047300","Visalia-Porterville MSA","2019","03","05","Not adj","Prelim","2019",205800,188500,17300,8.4
"06","21","047300","Visalia-Porterville MSA","2019","03","06","Not adj","Prelim","2019",205900,187000,18800,9.1
"06","21","047300","Visalia-Porterville MSA","2019","03","07","Not adj","Prelim","2019",202000,181900,20100,9.9
"06","21","047300","Visalia-Porterville MSA","2019","03","08","Not adj","Prelim","2019",205300,186500,18800,9.2
"06","21","047300","Visalia-Porterville MSA","2019","03","09","Not adj","Prelim","2019",204300,188100,16200,7.9
"06","21","047300","Visalia-Porterville MSA","2019","03","10","Not adj","Prelim","2019",202200,185300,17000,8.4
"06","21","047300","Visalia-Porterville MSA","2019","03","11","Not adj","Prelim","2019",203400,185800,17600,8.7
"06","21","047300","Visalia-Porterville MSA","2020","03","01","Not adj","Not Prelim","2019",204500,182000,22400,11.0
"06","21","047300","Visalia-Porterville MSA","2020","03","02","Not adj","Not Prelim","2019",205400,181800,23600,11.5
"06","21","047300","Visalia-Porterville MSA","2020","03","03","Not adj","Not Prelim","2019",207300,176900,30400,14.7
"06","21","047300","Visalia-Porterville MSA","2020","03","04","Not adj","Not Prelim","2019",195700,157900,37800,19.3
"06","21","047300","Visalia-Porterville MSA","2020","03","05","Not adj","Not Prelim","2019",193000,157900,35000,18.2
"06","21","047300","Visalia-Porterville MSA","2020","03","06","Not adj","Not Prelim","2019",195300,161900,33400,17.1
"06","21","047300","Visalia-Porterville MSA","2020","03","07","Not adj","Prelim","2019",191100,160200,30900,16.2
"06","21","049700","Yuba City MSA","1990","01","00","Not adj","Not Prelim","2019",55300,48200,7000,12.7
"06","21","049700","Yuba City MSA","1990","03","01","Not adj","Not Prelim","2019",50900,43300,7600,15.0
"06","21","049700","Yuba City MSA","1990","03","02","Not adj","Not Prelim","2019",52500,44100,8400,16.0
"06","21","049700","Yuba City MSA","1990","03","03","Not adj","Not Prelim","2019",52900,44500,8400,15.8
"06","21","049700","Yuba City MSA","1990","03","04","Not adj","Not Prelim","2019",54000,46200,7800,14.4
"06","21","049700","Yuba City MSA","1990","03","05","Not adj","Not Prelim","2019",55400,48800,6600,12.0
"06","21","049700","Yuba City MSA","1990","03","06","Not adj","Not Prelim","2019",55600,49300,6200,11.2
"06","21","049700","Yuba City MSA","1990","03","07","Not adj","Not Prelim","2019",58100,51800,6200,10.7
"06","21","049700","Yuba City MSA","1990","03","08","Not adj","Not Prelim","2019",60300,55400,4900,8.1
"06","21","049700","Yuba City MSA","1990","03","09","Not adj","Not Prelim","2019",59600,54000,5500,9.3
"06","21","049700","Yuba City MSA","1990","03","10","Not adj","Not Prelim","2019",54300,48300,6000,11.0
"06","21","049700","Yuba City MSA","1990","03","11","Not adj","Not Prelim","2019",55200,47000,8200,14.9
"06","21","049700","Yuba City MSA","1990","03","12","Not adj","Not Prelim","2019",54700,46100,8600,15.7
"06","21","049700","Yuba City MSA","1991","01","00","Not adj","Not Prelim","2019",57100,48200,9000,15.7
"06","21","049700","Yuba City MSA","1991","03","01","Not adj","Not Prelim","2019",54900,44800,10200,18.5
"06","21","049700","Yuba City MSA","1991","03","02","Not adj","Not Prelim","2019",56100,44900,11200,19.9
"06","21","049700","Yuba City MSA","1991","03","03","Not adj","Not Prelim","2019",56200,44600,11600,20.6
"06","21","049700","Yuba City MSA","1991","03","04","Not adj","Not Prelim","2019",56200,45900,10200,18.2
"06","21","049700","Yuba City MSA","1991","03","05","Not adj","Not Prelim","2019",57000,48200,8800,15.5
"06","21","049700","Yuba City MSA","1991","03","06","Not adj","Not Prelim","2019",57900,48900,8900,15.5
"06","21","049700","Yuba City MSA","1991","03","07","Not adj","Not Prelim","2019",58600,50200,8400,14.4
"06","21","049700","Yuba City MSA","1991","03","08","Not adj","Not Prelim","2019",60200,53900,6300,10.5
"06","21","049700","Yuba City MSA","1991","03","09","Not adj","Not Prelim","2019",59900,53700,6200,10.4
"06","21","049700","Yuba City MSA","1991","03","10","Not adj","Not Prelim","2019",56000,48900,7100,12.6
"06","21","049700","Yuba City MSA","1991","03","11","Not adj","Not Prelim","2019",56600,47600,9000,15.8
"06","21","049700","Yuba City MSA","1991","03","12","Not adj","Not Prelim","2019",56200,46500,9700,17.2
"06","21","049700","Yuba City MSA","1992","01","00","Not adj","Not Prelim","2019",56500,45900,10500,18.6
"06","21","049700","Yuba City MSA","1992","03","01","Not adj","Not Prelim","2019",54400,43300,11100,20.4
"06","21","049700","Yuba City MSA","1992","03","02","Not adj","Not Prelim","2019",56200,43400,12800,22.8
"06","21","049700","Yuba City MSA","1992","03","03","Not adj","Not Prelim","2019",56100,43600,12500,22.3
"06","21","049700","Yuba City MSA","1992","03","04","Not adj","Not Prelim","2019",56600,44800,11800,20.8
"06","21","049700","Yuba City MSA","1992","03","05","Not adj","Not Prelim","2019",57400,46800,10600,18.5
"06","21","049700","Yuba City MSA","1992","03","06","Not adj","Not Prelim","2019",58200,47100,11100,19.1
"06","21","049700","Yuba City MSA","1992","03","07","Not adj","Not Prelim","2019",59400,49600,9800,16.4
"06","21","049700","Yuba City MSA","1992","03","08","Not adj","Not Prelim","2019",57800,50200,7500,13.1
"06","21","049700","Yuba City MSA","1992","03","09","Not adj","Not Prelim","2019",56600,47900,8700,15.3
"06","21","049700","Yuba City MSA","1992","03","10","Not adj","Not Prelim","2019",54900,46100,8700,15.9
"06","21","049700","Yuba City MSA","1992","03","11","Not adj","Not Prelim","2019",54900,44400,10500,19.1
"06","21","049700","Yuba City MSA","1992","03","12","Not adj","Not Prelim","2019",55300,44100,11200,20.3
"06","21","049700","Yuba City MSA","1993","01","00","Not adj","Not Prelim","2019",57700,47200,10500,18.2
"06","21","049700","Yuba City MSA","1993","03","01","Not adj","Not Prelim","2019",54200,42400,11800,21.8
"06","21","049700","Yuba City MSA","1993","03","02","Not adj","Not Prelim","2019",55800,42800,13000,23.3
"06","21","049700","Yuba City MSA","1993","03","03","Not adj","Not Prelim","2019",56400,43700,12700,22.6
"06","21","049700","Yuba City MSA","1993","03","04","Not adj","Not Prelim","2019",57100,45400,11800,20.6
"06","21","049700","Yuba City MSA","1993","03","05","Not adj","Not Prelim","2019",58000,47500,10500,18.1
"06","21","049700","Yuba City MSA","1993","03","06","Not adj","Not Prelim","2019",59700,48800,10900,18.2
"06","21","049700","Yuba City MSA","1993","03","07","Not adj","Not Prelim","2019",60700,51000,9700,16.0
"06","21","049700","Yuba City MSA","1993","03","08","Not adj","Not Prelim","2019",60100,51900,8200,13.6
"06","21","049700","Yuba City MSA","1993","03","09","Not adj","Not Prelim","2019",59900,51300,8600,14.4
"06","21","049700","Yuba City MSA","1993","03","10","Not adj","Not Prelim","2019",57100,48300,8800,15.5
"06","21","049700","Yuba City MSA","1993","03","11","Not adj","Not Prelim","2019",56700,46900,9800,17.2
"06","21","049700","Yuba City MSA","1993","03","12","Not adj","Not Prelim","2019",56300,46200,10100,18.0
"06","21","049700","Yuba City MSA","1994","01","00","Not adj","Not Prelim","2019",56000,46800,9100,16.3
"06","21","049700","Yuba City MSA","1994","03","01","Not adj","Not Prelim","2019",55800,44300,11500,20.6
"06","21","049700","Yuba City MSA","1994","03","02","Not adj","Not Prelim","2019",56200,44200,12000,21.4
"06","21","049700","Yuba City MSA","1994","03","03","Not adj","Not Prelim","2019",55900,44200,11700,20.9
"06","21","049700","Yuba City MSA","1994","03","04","Not adj","Not Prelim","2019",55700,45500,10200,18.3
"06","21","049700","Yuba City MSA","1994","03","05","Not adj","Not Prelim","2019",56200,47400,8800,15.7
"06","21","049700","Yuba City MSA","1994","03","06","Not adj","Not Prelim","2019",55700,47100,8600,15.4
"06","21","049700","Yuba City MSA","1994","03","07","Not adj","Not Prelim","2019",56800,48700,8100,14.2
"06","21","049700","Yuba City MSA","1994","03","08","Not adj","Not Prelim","2019",57800,51000,6800,11.8
"06","21","049700","Yuba City MSA","1994","03","09","Not adj","Not Prelim","2019",57300,50300,7000,12.2
"06","21","049700","Yuba City MSA","1994","03","10","Not adj","Not Prelim","2019",54700,47500,7100,13.0
"06","21","049700","Yuba City MSA","1994","03","11","Not adj","Not Prelim","2019",55300,46400,8900,16.1
"06","21","049700","Yuba City MSA","1994","03","12","Not adj","Not Prelim","2019",54100,45300,8900,16.4
"06","21","049700","Yuba City MSA","1995","01","00","Not adj","Not Prelim","2019",55200,46200,9000,16.3
"06","21","049700","Yuba City MSA","1995","03","01","Not adj","Not Prelim","2019",54500,44100,10300,18.9
"06","21","049700","Yuba City MSA","1995","03","02","Not adj","Not Prelim","2019",55100,44300,10800,19.6
"06","21","049700","Yuba City MSA","1995","03","03","Not adj","Not Prelim","2019",55600,44400,11200,20.1
"06","21","049700","Yuba City MSA","1995","03","04","Not adj","Not Prelim","2019",55500,44700,10900,19.6
"06","21","049700","Yuba City MSA","1995","03","05","Not adj","Not Prelim","2019",55600,45900,9600,17.3
"06","21","049700","Yuba City MSA","1995","03","06","Not adj","Not Prelim","2019",55500,46500,9000,16.3
"06","21","049700","Yuba City MSA","1995","03","07","Not adj","Not Prelim","2019",55900,47800,8100,14.4
"06","21","049700","Yuba City MSA","1995","03","08","Not adj","Not Prelim","2019",56800,50100,6700,11.8
"06","21","049700","Yuba City MSA","1995","03","09","Not adj","Not Prelim","2019",55500,48600,6800,12.3
"06","21","049700","Yuba City MSA","1995","03","10","Not adj","Not Prelim","2019",54300,47500,6800,12.6
"06","21","049700","Yuba City MSA","1995","03","11","Not adj","Not Prelim","2019",54500,45800,8800,16.1
"06","21","049700","Yuba City MSA","1995","03","12","Not adj","Not Prelim","2019",53500,44500,9000,16.8
"06","21","049700","Yuba City MSA","1996","01","00","Not adj","Not Prelim","2019",55100,46700,8400,15.3
"06","21","049700","Yuba City MSA","1996","03","01","Not adj","Not Prelim","2019",53200,43000,10100,19.1
"06","21","049700","Yuba City MSA","1996","03","02","Not adj","Not Prelim","2019",54200,43400,10800,20.0
"06","21","049700","Yuba City MSA","1996","03","03","Not adj","Not Prelim","2019",55000,44100,10900,19.8
"06","21","049700","Yuba City MSA","1996","03","04","Not adj","Not Prelim","2019",54400,44400,9900,18.3
"06","21","049700","Yuba City MSA","1996","03","05","Not adj","Not Prelim","2019",55300,46700,8500,15.4
"06","21","049700","Yuba City MSA","1996","03","06","Not adj","Not Prelim","2019",55800,48000,7800,14.0
"06","21","049700","Yuba City MSA","1996","03","07","Not adj","Not Prelim","2019",57300,49900,7400,12.9
"06","21","049700","Yuba City MSA","1996","03","08","Not adj","Not Prelim","2019",57300,51500,5800,10.1
"06","21","049700","Yuba City MSA","1996","03","09","Not adj","Not Prelim","2019",56200,50100,6100,10.9
"06","21","049700","Yuba City MSA","1996","03","10","Not adj","Not Prelim","2019",53900,47500,6500,12.0
"06","21","049700","Yuba City MSA","1996","03","11","Not adj","Not Prelim","2019",55000,46500,8500,15.5
"06","21","049700","Yuba City MSA","1996","03","12","Not adj","Not Prelim","2019",54100,45400,8700,16.1
"06","21","049700","Yuba City MSA","1997","01","00","Not adj","Not Prelim","2019",56200,48100,8100,14.5
"06","21","049700","Yuba City MSA","1997","03","01","Not adj","Not Prelim","2019",54000,44200,9800,18.1
"06","21","049700","Yuba City MSA","1997","03","02","Not adj","Not Prelim","2019",54700,44500,10300,18.7
"06","21","049700","Yuba City MSA","1997","03","03","Not adj","Not Prelim","2019",55800,45500,10300,18.5
"06","21","049700","Yuba City MSA","1997","03","04","Not adj","Not Prelim","2019",55800,46900,9000,16.0
"06","21","049700","Yuba City MSA","1997","03","05","Not adj","Not Prelim","2019",56500,48400,8100,14.3
"06","21","049700","Yuba City MSA","1997","03","06","Not adj","Not Prelim","2019",56700,48700,8100,14.3
"06","21","049700","Yuba City MSA","1997","03","07","Not adj","Not Prelim","2019",56900,50000,6900,12.1
"06","21","049700","Yuba City MSA","1997","03","08","Not adj","Not Prelim","2019",58100,52400,5700,9.8
"06","21","049700","Yuba City MSA","1997","03","09","Not adj","Not Prelim","2019",57100,50900,6200,10.8
"06","21","049700","Yuba City MSA","1997","03","10","Not adj","Not Prelim","2019",56100,49500,6500,11.7
"06","21","049700","Yuba City MSA","1997","03","11","Not adj","Not Prelim","2019",56600,48400,8200,14.5
"06","21","049700","Yuba City MSA","1997","03","12","Not adj","Not Prelim","2019",55800,47400,8400,15.1
"06","21","049700","Yuba City MSA","1998","01","00","Not adj","Not Prelim","2019",56100,47700,8300,14.9
"06","21","049700","Yuba City MSA","1998","03","01","Not adj","Not Prelim","2019",55300,45400,9900,17.9
"06","21","049700","Yuba City MSA","1998","03","02","Not adj","Not Prelim","2019",56100,45300,10800,19.2
"06","21","049700","Yuba City MSA","1998","03","03","Not adj","Not Prelim","2019",57000,45700,11300,19.8
"06","21","049700","Yuba City MSA","1998","03","04","Not adj","Not Prelim","2019",55800,46000,9800,17.6
"06","21","049700","Yuba City MSA","1998","03","05","Not adj","Not Prelim","2019",56400,47800,8600,15.2
"06","21","049700","Yuba City MSA","1998","03","06","Not adj","Not Prelim","2019",57600,49000,8600,14.9
"06","21","049700","Yuba City MSA","1998","03","07","Not adj","Not Prelim","2019",56500,48800,7700,13.7
"06","21","049700","Yuba City MSA","1998","03","08","Not adj","Not Prelim","2019",57000,50800,6200,10.8
"06","21","049700","Yuba City MSA","1998","03","09","Not adj","Not Prelim","2019",56000,50500,5500,9.8
"06","21","049700","Yuba City MSA","1998","03","10","Not adj","Not Prelim","2019",55200,49100,6100,11.1
"06","21","049700","Yuba City MSA","1998","03","11","Not adj","Not Prelim","2019",55400,47800,7600,13.7
"06","21","049700","Yuba City MSA","1998","03","12","Not adj","Not Prelim","2019",54600,46700,7900,14.5
"06","21","049700","Yuba City MSA","1999","01","00","Not adj","Not Prelim","2019",56000,49000,7100,12.6
"06","21","049700","Yuba City MSA","1999","03","01","Not adj","Not Prelim","2019",55000,46600,8400,15.3
"06","21","049700","Yuba City MSA","1999","03","02","Not adj","Not Prelim","2019",55300,45800,9500,17.1
"06","21","049700","Yuba City MSA","1999","03","03","Not adj","Not Prelim","2019",55300,46000,9300,16.8
"06","21","049700","Yuba City MSA","1999","03","04","Not adj","Not Prelim","2019",55600,47500,8100,14.6
"06","21","049700","Yuba City MSA","1999","03","05","Not adj","Not Prelim","2019",56100,49000,7100,12.7
"06","21","049700","Yuba City MSA","1999","03","06","Not adj","Not Prelim","2019",57300,50200,7100,12.4
"06","21","049700","Yuba City MSA","1999","03","07","Not adj","Not Prelim","2019",56800,50200,6500,11.5
"06","21","049700","Yuba City MSA","1999","03","08","Not adj","Not Prelim","2019",58000,53100,5000,8.6
"06","21","049700","Yuba City MSA","1999","03","09","Not adj","Not Prelim","2019",57100,52200,4800,8.5
"06","21","049700","Yuba City MSA","1999","03","10","Not adj","Not Prelim","2019",55500,50500,5000,9.0
"06","21","049700","Yuba City MSA","1999","03","11","Not adj","Not Prelim","2019",55500,48700,6900,12.4
"06","21","049700","Yuba City MSA","1999","03","12","Not adj","Not Prelim","2019",54900,48000,6900,12.5
"06","21","049700","Yuba City MSA","2000","01","00","Not adj","Not Prelim","2019",62200,56700,5500,8.8
"06","21","049700","Yuba City MSA","2000","03","01","Not adj","Not Prelim","2019",59300,53300,6000,10.2
"06","21","049700","Yuba City MSA","2000","03","02","Not adj","Not Prelim","2019",59700,52800,6900,11.6
"06","21","049700","Yuba City MSA","2000","03","03","Not adj","Not Prelim","2019",60800,53600,7200,11.9
"06","21","049700","Yuba City MSA","2000","03","04","Not adj","Not Prelim","2019",60500,54600,6000,9.9
"06","21","049700","Yuba City MSA","2000","03","05","Not adj","Not Prelim","2019",62000,56300,5700,9.2
"06","21","049700","Yuba City MSA","2000","03","06","Not adj","Not Prelim","2019",63400,58000,5400,8.5
"06","21","049700","Yuba City MSA","2000","03","07","Not adj","Not Prelim","2019",64200,59200,5000,7.8
"06","21","049700","Yuba City MSA","2000","03","08","Not adj","Not Prelim","2019",65800,61500,4200,6.4
"06","21","049700","Yuba City MSA","2000","03","09","Not adj","Not Prelim","2019",64500,60600,4000,6.1
"06","21","049700","Yuba City MSA","2000","03","10","Not adj","Not Prelim","2019",61800,57600,4200,6.9
"06","21","049700","Yuba City MSA","2000","03","11","Not adj","Not Prelim","2019",62600,56900,5700,9.1
"06","21","049700","Yuba City MSA","2000","03","12","Not adj","Not Prelim","2019",62000,56300,5600,9.1
"06","21","049700","Yuba City MSA","2001","01","00","Not adj","Not Prelim","2019",63300,57400,5900,9.3
"06","21","049700","Yuba City MSA","2001","03","01","Not adj","Not Prelim","2019",61900,55300,6600,10.6
"06","21","049700","Yuba City MSA","2001","03","02","Not adj","Not Prelim","2019",62300,55200,7100,11.4
"06","21","049700","Yuba City MSA","2001","03","03","Not adj","Not Prelim","2019",62700,55400,7400,11.7
"06","21","049700","Yuba City MSA","2001","03","04","Not adj","Not Prelim","2019",61700,55500,6200,10.0
"06","21","049700","Yuba City MSA","2001","03","05","Not adj","Not Prelim","2019",62300,56900,5400,8.7
"06","21","049700","Yuba City MSA","2001","03","06","Not adj","Not Prelim","2019",63100,57400,5600,9.0
"06","21","049700","Yuba City MSA","2001","03","07","Not adj","Not Prelim","2019",65100,60000,5000,7.7
"06","21","049700","Yuba City MSA","2001","03","08","Not adj","Not Prelim","2019",66400,62000,4400,6.7
"06","21","049700","Yuba City MSA","2001","03","09","Not adj","Not Prelim","2019",64900,60400,4500,6.9
"06","21","049700","Yuba City MSA","2001","03","10","Not adj","Not Prelim","2019",63400,58600,4700,7.5
"06","21","049700","Yuba City MSA","2001","03","11","Not adj","Not Prelim","2019",62900,56300,6500,10.4
"06","21","049700","Yuba City MSA","2001","03","12","Not adj","Not Prelim","2019",62500,55700,6900,11.0
"06","21","049700","Yuba City MSA","2002","01","00","Not adj","Not Prelim","2019",64000,57300,6700,10.5
"06","21","049700","Yuba City MSA","2002","03","01","Not adj","Not Prelim","2019",62300,54800,7600,12.2
"06","21","049700","Yuba City MSA","2002","03","02","Not adj","Not Prelim","2019",63200,55300,7900,12.5
"06","21","049700","Yuba City MSA","2002","03","03","Not adj","Not Prelim","2019",63100,55200,8000,12.7
"06","21","049700","Yuba City MSA","2002","03","04","Not adj","Not Prelim","2019",63200,55800,7400,11.7
"06","21","049700","Yuba City MSA","2002","03","05","Not adj","Not Prelim","2019",63800,57300,6500,10.2
"06","21","049700","Yuba City MSA","2002","03","06","Not adj","Not Prelim","2019",64000,57300,6700,10.5
"06","21","049700","Yuba City MSA","2002","03","07","Not adj","Not Prelim","2019",66000,59600,6300,9.6
"06","21","049700","Yuba City MSA","2002","03","08","Not adj","Not Prelim","2019",66400,61000,5400,8.1
"06","21","049700","Yuba City MSA","2002","03","09","Not adj","Not Prelim","2019",65600,60400,5200,7.9
"06","21","049700","Yuba City MSA","2002","03","10","Not adj","Not Prelim","2019",63900,58400,5500,8.6
